sysrev_id	analysis_id	duplicate_id	title	abstract	keywords	year	coder_1	coder_2	oro_branch.Mitigation	oro_branch.Nature	oro_branch.Societal	oro_any.M_Renewables	oro_any.M_Increase_efficiency	oro_any.M_CO2_removal_or_storage	oro_any.N_Human_assisted_evolution	oro_any.N_Protection	oro_any.N_Restoration	oro_any.SA_Built_infrastructure_and_technology	oro_any.SA_Socioinstitutional	biodiversity_metric	restoration	safe_fish	safe_space	oro_development_stage.Design__observeconceptpreliminary_testingside_effects	oro_development_stage.Evaluating_future_placementupscaling_potential	oro_development_stage.Implemented_continued_assessment	climate_threat.Temperature	climate_threat.Acidification	climate_threat.SLR	climate_threat.Extreme_weather	climate_threat.General_CC	climate_threat.Other	data_type.Primary	data_type.Secondary	climate_mitigation	adapt_to_threat.Human	adapt_to_threat.Natural	adapt_to_threat.Both	impact_any	oro_interaction	method_type.Experimental_exsitu	method_type.Experimental_insitu	method_type.Expert_opinion	method_type.Method_or_technology_development	method_type.Observational	method_type.Mathematical_predictionsimulation	method_type.Social_primary	m_co2_removal.Bioenergy	m_co2_removal.Openocean_PP	m_co2_removal.Macroalgae_kelp_cultivation	m_co2_removal.Microalgae_cultivation	m_co2_removal.Weathering_and_alkinalization	m_co2_removal.Coastal_blue_carbon_ecosystems	m_co2_removal.Other	m_co2_ocean_storage.Inorganic	m_co2_ocean_storage.Organic	m_co2_ocean_storage.Deep_sediments	ecosystem_type.Salt_marsh	ecosystem_type.Mangrove	ecosystem_type.Wetland__other	ecosystem_type.Oyster_reef	ecosystem_type.Coral_reef	ecosystem_type.Macroalgae	ecosystem_type.Seagrass	ecosystem_type.Other	economic_sector.Aquaculture	economic_sector.Coastal_development	economic_sector.Fisheries	economic_sector.Livelihood	economic_sector.Other	economic_sector.Port_infrastructure	economic_sector.Renewable_energy	economic_sector.Seabed_miningoil__gas	economic_sector.Shipping	economic_sector.Tourism__Recreation	impact_nature	impact_ncp.Regulating	impact_ncp.Material	impact_ncp.Nonmaterial	impact_ncp.Any	techological_scalability	technological_readiness	lead_time	duration	robustness	cost	enabling_factors	governability	marine_system.land	marine_system.coastal ocean	marine_system.open-ocean	marine_system.deep-ocean	Forecast	data_scale_spatial.Small	data_scale_spatial.Local	data_scale_spatial.Regional	data_scale_spatial.Large	data_scale_spatial.Global	scientific_discipline.Chemistry	scientific_discipline.Biogeochemistry	scientific_discipline.Biology	scientific_discipline.Economics	scientific_discipline.Engineering	scientific_discipline.Ecology	scientific_discipline.Fisheries	scientific_discipline.Physical_science	scientific_discipline.Political_science	scientific_discipline.Science__tech__other	scientific_discipline.Social_science__other	scientific_discipline.Other
91760320	5459	2015.365	Environmental Security is Homeland Security: Climate Disruption as the Ultimate Disaster Risk Multiplier	There are several important linkages among environmental hazards and crises caused (at least in part) by human-caused global warming, and both homeland security and national security risk analysis and practice. Increasingly robust research has demonstrated (1) anthropogenic climate change and its interaction with other human environmental pressures (population, pollution, and resource consumption growth); (2) worsening climate disruption patterns and disaster projections, showing long-range risk to the very survival of human civilization; and ( 3) links among environmental hazards, human economic and political instability, and development of political violence. This paper discusses how and why environmental security (ES) and homeland security (HS) are linked, including the threat-multiplying aspect of climate disruption risk factors; briefly contextualizes their growing interconnectedness in both theory and policy practice; and reviews some of what is most recently known about the science of climate disruption. It reviews disaster mitigation and resilient adaptation policy implications of climate variables such as extreme heat and drought, extreme storms, sea level rise, ocean ecosystem damage, and food and water crises. Most U.S. government security-related organizations now incorporate HS-ES mission statements, but current environmental security risk management and planning investment is insufficient, and burdened by political obstruction and costly scientific uncertainties.	NA	2015	Devi	NA	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0
91760332	254841	2019.190	Community structure dynamics and carbon stock change of rehabilitated mangrove forests in Sulawesi, Indonesia	To date, discourse associated with the potential application of â€œblue carbonâ€ within real-world carbon markets has focused on blue carbon as a mitigation strategy in the context of avoided deforestation (e.g., REDD+). Here, we report structural dynamics and carbon storage gains from mangrove sites that have undergone rehabilitation to ascertain whether reforestation can complement conservation activities and warrant project investment. Replicated sites at two locations with contrasting geomorphic conditions were selected, Tiwoho and Tanakeke on the island of Sulawesi, Indonesia. These locations are representative of high (Tiwoho, deep muds and silty substrates) and low (Tanakeke, shallow, coralline sands) productivity mangrove ecosystems. They share a similar management history of clearing and conversion for aquaculture before restorative activities were undertaken using the practice of Ecological Mangrove Rehabilitation (EMR). Species diversity and mean biomass carbon storage gains after 10Â yr of regrowth from the high productivity sites of Tiwoho (49.2Â Â±Â 9.1Â MgÂ CÂ·ha âˆ’1 Â·yr âˆ’1 ) are already almost of one-third of mean biomass stocks exhibited by mature forests (167.8Â Â±Â 30.3Â MgÂ CÂ·ha âˆ’1 Â·yr âˆ’1 ). Tiwoho's EMR sites, on average, will have offsetÂ all biomass C that was initially lost through conversion within the next 11Â yr, a finding in marked contrast to the minimal carbon gains observed on the low productivity, low diversity, coral atoll EMR sites of Tanakeke (1.1Â Â±Â 0.4 MgÂ CÂ·ha âˆ’1 Â·yr âˆ’1 ). These findings highlight the importance of geomorphic and biophysical site selection if the primary purpose of EMR is intended to maximize carbon sequestration gains. Â© 2018 by the Ecological Society of America	aquaculture;  biomass;  carbon emission;  community dynamics;  community structure;  conservation management;  deforestation;  emission control;  environmental economics;  geomorphology;  investment;  land cover;  land use change;  mangrove;  mitigation;  pond;  restoration ecology;  species diversity, greater sunda islands;  sulawesi;  sunda isles, anthozoa;  rhizophoraceae, carbon, biomass;  ecosystem;  environmental protection;  forest;  indonesia;  wetland, biomass;  carbon;  conservation of natural resources;  ecosystem;  forests;  indonesia;  wetlands	2019	Devi	NA	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
91760333	988	2016.87	Continuity and change: understanding livelihood shifts and adaptation in coastal Belize 1830-2012	This paper situates livelihood adaptations in two coastal villages within the broader context of Belize's colonial and post-colonial history and environmental processes of change. Through observations, qualitative interviews, and archival reviews, we explore the dynamics of livelihood change and analyse the diverse factors that have been influencing options and adaptation over time. The results reveal that both villages have undergone profound changes in livelihoods and productive activities on several occasions. While the villages' histories, geographies, and cultures are different, similarities in long-term trends include the transition from land-based to marine resources and the decline of small-scale agriculture. Our analysis illuminates the deep connections between local livelihoods and national as well as global political-economic processes, which favour extraction and export of natural resources throughout the period investigated, whereby resource access and market mechanisms create and constrict adaptation options for the villagers. Gradual environmental changes, such as erosion, and episodic events, such as hurricanes, have also influenced livelihood shifts and adaptations in combination with a wide range of political-economic factors. Despite the demonstrated importance of the influence of history and dimensions of political economy on contemporary adaptation options in the communities studied, the literature on climate change adaptation inadequately accounts for these factors. This paper adds new perspectives to current debates in climate change research by emphasising that longer temporal dimensions of livelihood change are important for understanding the current context for adaptation.	livelihood change; coastal; adaptation; belize	2016	Devi	NA	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1
91760343	50660	2016.3138	Delaying future sea-level rise by storing water in Antarctica	Even if greenhouse gas emissions were stopped today, sea level would continue to rise for centuries, with the long-term sea-level commitment of a 2 degrees C warmer world significantly exceeding 2 m. In view of the potential implications for coastal populations and ecosystems worldwide, we investigate, from an ice-dynamic perspective, the possibility of delaying sea-level rise by pumping ocean water onto the surface of the Antarctic ice sheet. We find that due to wave propagation ice is discharged much faster back into the ocean than would be expected from a pure advection with surface velocities. The delay time depends strongly on the distance from the coastline at which the additional mass is placed and less strongly on the rate of sea-level rise that is mitigated. A millennium-scale storage of at least 80\% of the additional ice requires placing it at a distance of at least 700 km from the coastline. The pumping energy required to elevate the potential energy of ocean water to mitigate the currently observed 3 mmyr(-1) will exceed 7\% of the current global primary energy supply. At the same time, the approach offers a comprehensive protection for entire coastlines particularly including regions that cannot be protected by dikes.	NA	2016	Devi	NA	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0
91760351	830	2018.104	Vulnerability Factors and Effectiveness of Disaster Mitigation Measures in the Bangladesh Coast	The major objective of this paper is to identify the vulnerability factors and examine the effectiveness of disaster mitigation measures undertaken by individuals, government and non-government organisations to mitigate the impacts of cyclones in the Bangladesh coast experiencing from Cyclone Aila. The primary data were collected from two villages of southwestern coastal areas of Bangladesh using questionnaire survey and interviews of the key informants. The data were analysed using the descriptive and inferential statistics. This paper reveals that the disaster management measures have a significant role to lessen the impacts of the cyclonic event, especially in pre-disaster preparedness, cyclone warning message dissemination, evacuation and post-disaster rehabilitation. The households, who have access to shelter, find weather forecast regularly and adopted pre-disaster awareness measures are relatively less susceptible to hazard's impacts. The disaster management measures undertaken by individuals and GOs and NGOs help coastal people to save their lives and property from the negative impacts of cyclones. The analysis shows that the NGOs' role is more effective and efficient than the GOs in cyclone disaster management. This paper identifies distance to shelter, participation in disaster training, efficient warning, etc. as the influential factors of vulnerability cyclones. The analysis finds the households as less affected who have adopted disaster preparedness measures. However, this paper concludes that the effective and proper disaster management and mitigation measures are very crucial to shield the lives and properties of the Bangladeshi coastal people.	vulnerability factors; disaster mitigation; cyclone impacts; cyclone aila; bangladesh	2018	Devi	NA	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1
91760354	5457	2021.729	Identifying and mitigating risks to completion of small grant climate change adaptation projects: evidence from the Pacific	Over recent decades, substantial funding from a variety of sources has been directed towards climate change adaptation projects in Pacific Island countries. There remains, however, considerable uncertainty about which factors influence adaptation project completion, as a pre-cursor to effective adaptation. In this study, we empirically establish the links between project attributes (duration, funding, cash co-financing, in-kind contributions, location, and adaptation approach) and whether a project is likely to complete or be terminated. We examine this issue by developing a logistic regression model to predict the probability of completion for small-scale climate change adaptation projects using a new dataset of 190 projects in the South Pacific (with end dates ranging from November 1995 to May 2016) that were financed through the Global Environment Facility Small Grants Programme. Empirical results suggest that all else equal, such a project was more likely to complete if it was shorter, received more co-financing cash input and in-kind support from other donors and project partners, was explicitly targeted towards climate change adaptation, focused on a single adaptation approach, and was undertaken in Micronesia or Fiji. Our results can be used to help funders and project proponents design projects to mitigate the risks of non-completion, particularly in high-risk settings. These findings should not be misinterpreted to undermine the importance of continued investment in adaptation projects across the whole of South Pacific region.	adaptive capacity; small-island developing states (sids); adaptation outcomes; quantitative analysis; project-specific; ecosystem-based adaptation	2021	Devi	NA	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1
91760365	11673	2021.1585	Augmenting coral adaptation to climate change via coral gardening (the nursery phase)	Unceasing climate change and anthropogenic impacts on coral reefs worldwide lead the needs for augmenting adaptive potential of corals. Currently, the most successful approach for restoring degraded reefs is `coral gardening', where corals are farmed in underwater nurseries, then outplanted to damaged reefs. Dealing with enhanced coral adaptation, the `coral gardening' approach is conceptually structured here within a hierarchical list of five encircling tiers that include all restoration activities, focusing on the nursery phase. Each tier encompasses all the activities performed in the levels below it hierarchically. The first is the `coral mariculture' tier, followed by the `ecological engineering' tier. The third is the adaptation-based reef restoration (ABRR) tier, preceding the fourth ('ecosystem seascape') and the fifth ('ecosystem services') tiers. The ABRR tier is further conceptualized and its constituent five classes (phenotypic plasticity, assisted migration, epigenetics, coral chimerism, holobiont modification) are detailed. It is concluded that the nursery phase of the `gardening' tenet may further serve as a platform to enhance the adaptation capacities of corals to climate change through the five ABBR classes. Employing the `gardening' tiers in reef restoration without considering ABRR will scarcely be able to meet global targets for healthy reef ecosystems in the future.	reef restoration; gardening; ecological engineering; phenotypic plasticity; assisted migration; holobiont modification; microbiome; epigenetics; chimerism; ecosystem services	2021	Devi	NA	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
91760367	299832	2021.5661	Deriving Nickel (Ni(II)) and Chromium (Cr(III)) Based Environmentally Safe Olivine Guidelines for Coastal Enhanced Silicate Weathering	Enhanced silicate weathering (ESW) by spreading finely ground silicate rock along the coastal zone to remove atmospheric carbon dioxide (CO2) is a proposed climate change mitigation technique. The abundant and fast-dissolving mineral olivine has received the most attention for this application. However, olivine contains nickel (Ni) and chromium (Cr), which may pose a risk to marine biota during a gigaton-scale ESW application. Herein we derive a first guideline for coastal olivine dispersal based on existing marine environmental quality standards (EQS) for Ni and Cr. Results show that benthic biota are at the highest risk when olivine and its associated trace metals are mixed in the surface sediment. Specifically, depending on local sedimentary Ni concentrations, 0.059-1.4 kg of olivine m-2of seabed could be supplied without posing risks for benthic biota. Accordingly, globally coastal ESW could safely sequester only 0.51-37 Gt of CO2in the 21st century. On the basis of current EQS, we conclude that adverse environmental impacts from Ni and Cr release could reduce the applicability of olivine in coastal ESW. Our findings call for more in-depth studies on the potential toxicity of olivine toward benthic marine biota, especially in regard to bioavailability and metal mixture toxicity. Â© 2021 The Authors. Published by American Chemical Society	atmospheric chemistry;  biochemistry;  carbon dioxide;  chromium compounds;  climate change;  environmental impact;  olivine;  silicates;  toxicity;  trace elements;  weathering, adverse environmental impacts;  atmospheric carbon dioxide;  climate change mitigation;  environmental quality standards;  environmentally safe;  silicate rocks;  silicate weathering;  surface sediments, nickel compounds, carbon dioxide;  chromium;  nickel;  sea water;  silicate;  iron derivative;  magnesium derivative;  olivine;  silicate, benthos;  bioavailability;  chemical weathering;  chromium;  climate change;  coastal zone;  environmental quality;  nickel;  olivine;  sediment chemistry;  silicate;  twenty first century, article;  atlantic ocean;  bay of bengal;  benthic fauna;  carbon dioxide excretion;  carbon sequestration;  chemical safety;  coastal waters;  concentration response;  continental shelf;  dispersion;  dissolution;  environmental impact;  global change;  gulf of mexico;  maximum concentration;  nonhuman;  particle size;  population risk;  practice guideline;  quality control;  risk assessment;  sedimentation;  southern ocean;  threshold limit value;  water depth;  water quality;  water residence time;  water temperature;  weathering, chromium;  iron compounds;  magnesium compounds;  nickel;  silicates	2021	Devi	NA	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
91760370	5609	2014.302	Rapid assessment of fisheries species sensitivity to climate change	Climate change driven alterations in the distribution and abundance of marine species, and the timing of their life history events (phenology), are being reported around the globe. However, we have limited capacity to detect and predict these responses, even for comparatively well studied commercial fishery species. Fisheries provide significant socio-economic benefits for many coastal communities, and early warning of potential changes to fish stocks will provide managers and other stakeholders with the best opportunity to adapt to these impacts. Rapid assessment methods that can estimate the sensitivity of species to climate change in a wide range of contexts are needed. This study establishes an objective, flexible and cost effective framework for prioritising future ecological research and subsequent investment in adaptation responses in the face of resource constraints. We build on an ecological risk assessment framework to assess relative sensitivities of commercial species to climate change drivers, specifically in relation to their distribution, abundance and phenology, and demonstrate our approach using key species within the fast warming region of south-eastern Australia. Our approach has enabled fisheries managers to understand likely changes to fisheries under a range of climate change scenarios, highlighted critical research gaps and priorities, and assisted marine industries to identify adaptation strategies that maximise positive outcomes.	NA	2014	Devi	NA	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1
91760372	5486	NA.81	Landlessness as the key challenge to climate change adaptation of the rural poor in Bangladesh: an empirical study	Bangladesh is ranked top among the locations most affected locations by extreme weather events over the last two decades and one of the potential victims of the consequences of climate change. Around 3.26 million rural Bangladeshi households are landless. These landless households usually constitute the poorest and most vulnerable groups in Bangladesh and are the first victims of climatic hazards. Despite the adaptation measures taken by the government and non-governmental organizations, landlessness generates constraints to adapt to the changing environment. Taking the above premises, this paper principally aims to unveil how landlessness poses challenges for the rural poor of Bangladesh in their endeavor to adapt to already emerging conditions of climate change. Based on qualitative interviews of relevant stakeholders, this paper finds that landlessness is a key challenge to the climate change adaptation process as it hinders livelihoods and income-generating activities of the people living in rural and coastal regions. Moreover, this study finds that landless people living near urban spaces are better placed to migrate to the cities for livelihoods and shelter. This study also adds insightful evidence suggesting that lack of access to land or land entitlement is a major setback to the existing climate change adaptation policy in Bangladesh.	climate change; adaptation; landlessness; rural poor; bangladesh	NA	Devi	NA	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1
91760375	299560	2021.5655	Recovery of Alkaline Earth Metals from Desalination Brine for Carbon Capture and Sodium Removal	Because carbon dioxide adsorbs the radiation from the Sun and the Earthâ€™s surface, global warming has become a severe problem in this century. Global warming causes many environmental problems such as heatwave, desertification, and erratic rainfall. Above all, erratic rainfall makes people have insufficient freshwater. To solve this problem, desalination technology has been developed in many countries. Although desalination technology can provide freshwater, it produces brine as well (producing 1 L of freshwater would result in 1 L of brine). The brine will decrease the dissolved oxygen in the sea and affect the organismâ€™s habitat. In this study, magnesium and calcium from desalination brine were recovered in the form of magnesium hydroxide and calcium hydroxide by adjusting the pH value for carbon capture and sodium removal. Magnesium hydroxide would turn into magnesium carbonate through contacting CO2 in saturated amine carriers. Calcium hydroxide was added to the brine and reacted with CO2 (modified Solvay process). Sodium in brine would then be precipitated in the form of sodium bicarbonate. After removing sodium, brine can be released back into the ocean, or other valuable metals can be extracted from brine without the side effect of sodium. The results revealed that 288 K of 3-Amino-1-propanol could capture 15 L (26.9 g) of CO2 and that 25 g/L of Ca(OH)2 at 288 K was the optimal parameter to remove 7000 ppm sodium and adsorb 16 L (28.7 g) of CO2 in the modified Solvay process. In a nutshell, this research aims to simultaneously treat the issue of CO2 emission and desalination brine by combining the amines carrier method and the modified Solvay process. Â© 2021 by the authors. Licensee MDPI, Basel, Switzerland.	alkalinity;  amines;  carbon dioxide;  dissolved oxygen;  global warming;  hydrated lime;  lime;  metal recovery;  osmosis;  sodium bicarbonate;  sodium carbonate, alkaline-earth metals;  amine carrier;  desalination brine;  desalination technologies;  environmental problems;  fresh water;  heatwaves;  modified solvay process;  ph value;  sodium removal, carbon capture, alkaline earth metal;  carbon sequestration;  desalination;  dissolved oxygen;  emission;  global warming	2021	Devi	NA	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
91760378	2359	2021.336	Measuring Small Island Disaster Resilience Towards Sustainable Coastal and Fisheries Tourism: The Case of Guimaras, Philippines	Small islands have unique environmental characteristics that make them prone or vulnerable to natural and human-induced hazards. The ability of a community to measure and assess its own characteristics (i.e., connectedness, risk and vulnerability, procedures on disaster planning, response and recovery, and available resources) contributes to the improvement of its capacity to better deal with, survive, and recover from disasters. Thus, we undertook this study to measure the resilience of a small island community using a tool developed by the Torrens Resilience Institute. We conducted a survey among 37 local government officials and 192 local community residents in the Island Province of Guimaras from August to December 2018 using a structured questionnaire following a simple random sampling method. Our results show that Guimaras is facing various natural and anthropogenic hazards. However, local officials and community residents agreed that Guimaras is in the ``Going Well Zone{''} (i.e., the island community is likely to be extremely resilient to any disaster) and that there is no significant difference (t-test, alpha = 0.05) in their ratings on disaster preparedness. As sun, sand, and sea tourism is a growing industry worldwide, the assessment that small island tourist destinations such as Guimaras is a resilient community would have positive impacts on the tourism industry, possibility leading to the sustainable development of coastal communities with tourism as a major source of supplemental or alternative livelihoods while reducing pressure on overexploited fish stocks.	small island; community disaster resilience; the torrens resilience institute framework; sustainable tourism; island province of guimaras; philippines	2021	Devi	NA	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1
91760384	300468	2021.1895	Analysis and Modeling the Energy System of a Chemical Tanker by LEAP	Maritime transportation has been a cost-effective option among other transport modes. Meanwhile, this demand has been increasing day by day because of the expanding global economy. The ships are one of the most important transport and trade vehicles in the world; 90% of the world trade is carried out by maritime transport, and this sector plays a crucial role in climate change and global warming because it is one of the key sectors leading to emissions of carbon dioxide, the main greenhouse gas (GHG). In other sectors that lead to CO2 emissions, i.e., energy production, manufacturing industry, and heating in residences, energy efficiency has been improved and emissions have been reduced significantly. However, there has been no net reduction in the transport sector; total CO2 emissions have also increased because of the continuous increase in freight and passenger traffic, although efficiency has increased. Increasing the energy efficiency of a ship allows for fuel consumption reduction and GHG emissions. In this study, the energy system of a chemical tanker ship was analyzed and then modeled by using the long-range energy alternatives planning system, a widely used platform for energy policy analysis and climate change mitigation assessment, including a comprehensive energy flow diagram, namely, reference energy system. A base scenario was developed, and the ship's energy systemwas convenient to be analyzed and evaluated in terms of technical, economic, and environmental aspects, including low-emission development strategies, to comply with marine engine regulations of the International Maritime Organization. Â© 2021 Society of Naval Architects and Marine Engineers. All rights reserved.	carbon dioxide;  chemical analysis;  cost effectiveness;  energy policy;  environmental regulations;  gas emissions;  global warming;  greenhouse gases;  international trade;  manufacture;  traffic surveys;  waterway transportation, chemical tankers;  co2 emissions;  energy;  energy model;  energy systems;  energy systems analysis;  leap;  reference energy;  reference energy system;  ship energy system analyse, energy efficiency	2021	Devi	NA	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
91760387	6916	2016.540	A review of climate change and the implementation of marine biodiversity legislation in the United Kingdom	1. Marine legislation, the key means by which the conservation of marine biodiversity is achieved, has been developing since the 1960s. In recent decades, an increasing focus on `holistic' policy development is evident, compared with earlier `piecemeal' sectoral approaches. Important marine legislative tools being used in the United Kingdom, and internationally, include the designation of marine protected areas and the Marine Strategy Framework Directive (MSFD) with its aim of meeting `Good Environmental Status' (GES) for European seas by 2020. 2. There is growing evidence of climate change impacts on marine biodiversity, which may compromise the effectiveness of any legislation intended to promote sustainable marine resource management. 3. A review of key marine biodiversity legislation relevant to the UK shows climate change was not considered in the drafting of much early legislation. Despite the huge increase in knowledge of climate change impacts in recent decades, legislation is still limited in how it takes these impacts into account. There is scope, however, to account for climate change in implementing much of the legislation through (a) existing references to environmental variability; (b) review cycles; and (c) secondary legislation and complementary policy development. 4. For legislation relating to marine protected areas (e.g. the EC Habitats and Birds Directives), climate change has generally not been considered in the site-designation process, or for ongoing management, with the exception of the Marine (Scotland) Act. Given that changing environmental conditions (e.g. rising temperatures and ocean acidification) directly affect the habitats and species that sites are designated for, how this legislation is used to protect marine biodiversity in a changing climate requires further consideration. 5. Accounting for climate change impacts on marine biodiversity in the development and implementation of legislation is vital to enable timely, adaptive management responses. Marine modelling can play an important role in informing management decisions. Copyright (C) 2016 John Wiley \& Sons, Ltd.	marine biodiversity; climate change; policy; legislation; united kingdom; marine strategy framework directive (msfd); good environmental status (ges); marine protected areas	2016	Devi	NA	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
